Welcome Inn,"38,813",Los_Angeles_California,2.5,11,Free Wifi ,#146 Best Value of 941 places to stay in Los Angeles
4 Star Motel,"15,524",Los_Angeles_California,1,1,Free Wifi ,#147 Best Value of 941 places to stay in Los Angeles
PodShare Los Feliz,"15,526",Los_Angeles_California,2.5,3,Not available,#148 Best Value of 941 places to stay in Los Angeles
Hotel Bel-Air,"239,732",Los_Angeles_California,4.5,837,Free Wifi ,#149 Best Value of 941 places to stay in Los Angeles
Fairmont Century Plaza,"142,315",Los_Angeles_California,5,1,Free Wifi ,#150 Best Value of 941 places to stay in Los Angeles
The Garland,"46,421",Los_Angeles_California,4.5,"3,919",Free Wifi ,Not available
Extended Stay America - Los Angeles - Northridge,"27,168",Los_Angeles_California,3,127,Free Wifi ,#151 Best Value of 941 places to stay in Los Angeles
Los Feliz Motel,"18,732",Los_Angeles_California,1,1,Not available,#152 Best Value of 941 places to stay in Los Angeles
Regal Inn,"16,387",Los_Angeles_California,2.5,2,Free Wifi ,#153 Best Value of 941 places to stay in Los Angeles
Extended Stay America Northridge,"27,168",Los_Angeles_California,2,2,Not available,#154 Best Value of 941 places to stay in Los Angeles
Top Hat Motel,"12,938",Los_Angeles_California,2,3,Free Wifi ,#155 Best Value of 941 places to stay in Los Angeles
The Dixie Hollywood,"31,982",Los_Angeles_California,3.5,897,Free Wifi ,Not available
Economy Inn,"17,251",Los_Angeles_California,2.5,4,Free Wifi ,#156 Best Value of 941 places to stay in Los Angeles
Integrity - Real Hollywood Experience,"27,701",Los_Angeles_California,1,1,Not available,#157 Best Value of 941 places to stay in Los Angeles
Rodeway Inn Canoga Park,"13,441",Los_Angeles_California,1.5,4,Free Wifi ,#158 Best Value of 941 places to stay in Los Angeles
Sunrise Hotel San Pedro,"18,197",Los_Angeles_California,2.5,154,Free Wifi ,#159 Best Value of 941 places to stay in Los Angeles
Sandpiper Motel,"12,862",Los_Angeles_California,2.5,37,Free Wifi ,#160 Best Value of 941 places to stay in Los Angeles
Marina Seven Motel,"25,703",Los_Angeles_California,2,43,Free Wifi ,#161 Best Value of 941 places to stay in Los Angeles
Central Inn Motel,"18,113",Los_Angeles_California,1,6,Free Wifi ,#162 Best Value of 941 places to stay in Los Angeles
Budget Inn Hollywood,"15,524",Los_Angeles_California,1.5,136,Free Wifi ,#163 Best Value of 941 places to stay in Los Angeles
An Oasis of Comfort Hotel Style Suite,"18,732",Los_Angeles_California,0,0,Not available,#164 Best Value of 941 places to stay in Los Angeles
Dusk Hotel,"25,611",Los_Angeles_California,0,0,Not available,#165 Best Value of 941 places to stay in Los Angeles
Large Hotel Suite,"18,806",Los_Angeles_California,0,0,Not available,#166 Best Value of 941 places to stay in Los Angeles
Beverly Hills Celebrity Home,"38,296",Los_Angeles_California,0,0,Not available,#167 Best Value of 941 places to stay in Los Angeles
Oakwood At The Adler,"43,867",Los_Angeles_California,0,0,Not available,#168 Best Value of 941 places to stay in Los Angeles
Casa Valentine Inn - Los Angeles,"14,607",Los_Angeles_California,0,0,Not available,#169 Best Value of 941 places to stay in Los Angeles
Blossomwell Stays,"38,976",Los_Angeles_California,0,0,Not available,#170 Best Value of 941 places to stay in Los Angeles
Harbor Inn,"14,434",Los_Angeles_California,0,0,Free Wifi ,#171 Best Value of 941 places to stay in Los Angeles
Hyatt House LAX/Century Blvd,"53,102",Los_Angeles_California,0,0,Not available,#172 Best Value of 941 places to stay in Los Angeles
Valley Village Studio City Guest House,"28,355",Los_Angeles_California,0,0,Not available,#173 Best Value of 941 places to stay in Los Angeles
Erth Inn by Aga Los Angeles,"23,200",Los_Angeles_California,0,0,Free Wifi ,#174 Best Value of 941 places to stay in Los Angeles
Hotel Portlight,"12,105",Los_Angeles_California,0,0,Not available,#175 Best Value of 941 places to stay in Los Angeles
Sunshine LA BnB,"22,341",Los_Angeles_California,0,0,Free Wifi ,#176 Best Value of 941 places to stay in Los Angeles
"Luxury, Hollywood Walk of Fame","27,701",Los_Angeles_California,0,0,Not available,#177 Best Value of 941 places to stay in Los Angeles
LA Suites,"18,732",Los_Angeles_California,0,0,Not available,#178 Best Value of 941 places to stay in Los Angeles
Venice Beach Waldorf,"49,665",Los_Angeles_California,0,0,Free Wifi ,#179 Best Value of 941 places to stay in Los Angeles
Budget Inn,"13,800",Los_Angeles_California,0,0,Not available,#180 Best Value of 941 places to stay in Los Angeles
The Garland,"46,421",Los_Angeles_California,4.5,"3,919",Free Wifi ,Not available
Hilton Los Angeles / Universal City,"69,691",Los_Angeles_California,4,"5,194",Pool ,#181 Best Value of 941 places to stay in Los Angeles
Hyatt Regency Los Angeles International Airport,"37,386",Los_Angeles_California,4,"1,764",Free Wifi ,#182 Best Value of 941 places to stay in Los Angeles
Loews Hollywood Hotel,"56,756",Los_Angeles_California,4.5,"4,944",Free Wifi ,#183 Best Value of 941 places to stay in Los Angeles
Sofitel Los Angeles at Beverly Hills,"68,156",Los_Angeles_California,4,"3,436",Free Wifi ,#184 Best Value of 941 places to stay in Los Angeles
InterContinental Los Angeles Downtown,"55,387",Los_Angeles_California,4,929,Free Wifi ,#185 Best Value of 941 places to stay in Los Angeles
The Dixie Hollywood,"31,982",Los_Angeles_California,3.5,896,Free Wifi ,Not available
Hampton Inn & Suites Los Angeles/Hollywood,"35,018",Los_Angeles_California,4,384,Pool ,#186 Best Value of 941 places to stay in Los Angeles
"H Hotel Los Angeles, Curio Collection by Hilton","37,778",Los_Angeles_California,4,698,Free Wifi ,#187 Best Value of 941 places to stay in Los Angeles
JW Marriott Los Angeles L.A. LIVE,"68,156",Los_Angeles_California,4.5,"2,644",Pool ,#188 Best Value of 941 places to stay in Los Angeles
Mama Shelter Los Angeles,"33,580",Los_Angeles_California,4,796,Free Wifi ,#189 Best Value of 941 places to stay in Los Angeles
"SLS Hotel, a Luxury Collection Hotel, Beverly Hills","68,035",Los_Angeles_California,4,"2,394",Pool ,#190 Best Value of 941 places to stay in Los Angeles
Homewood Suites by Hilton Los Angeles International Airport,"42,953",Los_Angeles_California,4,465,Free Wifi ,#191 Best Value of 941 places to stay in Los Angeles
Palihotel Melrose,"32,991",Los_Angeles_California,4,485,Free Wifi ,#192 Best Value of 941 places to stay in Los Angeles
The LINE LA,"43,816",Los_Angeles_California,4,"1,452",Free Wifi ,#193 Best Value of 941 places to stay in Los Angeles
Hilton Woodland Hills/Los Angeles,"29,343",Los_Angeles_California,4,"1,723",Restaurant ,#194 Best Value of 941 places to stay in Los Angeles
Warner Center Marriott Woodland Hills,"35,070",Los_Angeles_California,4,827,Pool ,#195 Best Value of 941 places to stay in Los Angeles
Ace Hotel Downtown Los Angeles,"61,929",Los_Angeles_California,4,679,Free Wifi ,#196 Best Value of 941 places to stay in Los Angeles
Blvd Hotel & Spa,"25,655",Los_Angeles_California,4,738,Free Wifi ,#197 Best Value of 941 places to stay in Los Angeles
Hotel Angeleno,"36,582",Los_Angeles_California,4,"2,135",Free Wifi ,#198 Best Value of 941 places to stay in Los Angeles
Rodeway Inn & Suites Pacific Coast Highway,"15,756",Los_Angeles_California,4.5,702,Free Wifi ,#199 Best Value of 941 places to stay in Los Angeles
Venice Suites,"40,370",Los_Angeles_California,4,451,Free Wifi ,#200 Best Value of 941 places to stay in Los Angeles
Hampton Inn & Suites Los Angeles/Sherman Oaks,"30,706",Los_Angeles_California,4,"1,000",Free Wifi ,#201 Best Value of 941 places to stay in Los Angeles
Kimpton Hotel Palomar Los Angeles Beverly Hills,"53,304",Los_Angeles_California,4,"1,946",Pool ,#202 Best Value of 941 places to stay in Los Angeles
Best Western Royal Palace Inn & Suites,"26,414",Los_Angeles_California,4,893,Free Wifi ,#203 Best Value of 941 places to stay in Los Angeles
Venice On The Beach Hotel,"30,706",Los_Angeles_California,4,627,Free Wifi ,#204 Best Value of 941 places to stay in Los Angeles
Venice Breeze Suites,"42,953",Los_Angeles_California,4,535,Free Wifi ,#205 Best Value of 941 places to stay in Los Angeles
Orange Drive Hostel,"19,369",Los_Angeles_California,4,409,Free Wifi ,#206 Best Value of 941 places to stay in Los Angeles
Best Western Woodland Hills Inn,"24,925",Los_Angeles_California,4,459,Free Wifi ,#207 Best Value of 941 places to stay in Los Angeles
Courtyard Los Angeles Sherman Oaks,"32,603",Los_Angeles_California,4,370,Free Wifi ,#208 Best Value of 941 places to stay in Los Angeles
W Los Angeles - West Beverly Hills,"55,574",Los_Angeles_California,4,945,Pool ,#209 Best Value of 941 places to stay in Los Angeles
Radisson Hotel Chatsworth,"28,996",Los_Angeles_California,4,851,Free Wifi ,#210 Best Value of 941 places to stay in Los Angeles
The Garland,"46,421",Los_Angeles_California,4.5,"3,919",Free Wifi ,Not available
Sheraton Universal Hotel,"51,173",Los_Angeles_California,4,297,Free Wifi ,#211 Best Value of 941 places to stay in Los Angeles
Millennium Biltmore Los Angeles,"31,379",Los_Angeles_California,4,926,Pool ,#212 Best Value of 941 places to stay in Los Angeles
Embassy Suites by Hilton Los Angeles International Airport North,"53,304",Los_Angeles_California,4,"1,666",Free Wifi ,#213 Best Value of 941 places to stay in Los Angeles
Hollywood Inn Suites Hotel,"17,078",Los_Angeles_California,4.5,159,Free Wifi ,#214 Best Value of 941 places to stay in Los Angeles
W Hollywood,"77,475",Los_Angeles_California,4,"2,115",Pool ,#215 Best Value of 941 places to stay in Los Angeles
The Dixie Hollywood,"31,982",Los_Angeles_California,3.5,897,Free Wifi ,Not available
Hilton Garden Inn Los Angeles/Hollywood,"37,951",Los_Angeles_California,4,"1,708",Free Wifi ,#216 Best Value of 941 places to stay in Los Angeles
DoubleTree by Hilton Hotel Los Angeles Downtown,"50,716",Los_Angeles_California,4,"2,613",Restaurant ,#217 Best Value of 941 places to stay in Los Angeles
Best Western Hollywood Plaza Inn-Hollywood Walk of Fame Hotel-LA,"28,513",Los_Angeles_California,3.5,"1,381",Free Wifi ,#218 Best Value of 941 places to stay in Los Angeles
Hotel MdR Marina del Rey - a DoubleTree by Hilton,"34,673",Los_Angeles_California,4,"1,321",Free Wifi ,#219 Best Value of 941 places to stay in Los Angeles
Best Western Plus LA Mid-Town Hotel,"24,702",Los_Angeles_California,3.5,898,Free Wifi ,#220 Best Value of 941 places to stay in Los Angeles
"The Westin Bonaventure Hotel & Suites, Los Angeles","52,631",Los_Angeles_California,4,"3,398",Free Wifi ,#221 Best Value of 941 places to stay in Los Angeles
Tarzana Inn,"21,563",Los_Angeles_California,4,261,Free Wifi ,#222 Best Value of 941 places to stay in Los Angeles
Dunes Inn Sunset,"21,848",Los_Angeles_California,3.5,749,Free Wifi ,#223 Best Value of 941 places to stay in Los Angeles
The Westin Los Angeles Airport,"29,153",Los_Angeles_California,4,"4,092",Free Wifi ,#224 Best Value of 941 places to stay in Los Angeles
Hyatt House LA - University Medical Center,"29,069",Los_Angeles_California,4,69,Free Wifi ,#225 Best Value of 941 places to stay in Los Angeles
The Wayfarer Downtown LA,"32,215",Los_Angeles_California,4.5,56,Restaurant ,#226 Best Value of 941 places to stay in Los Angeles
Plaza La Reina,"59,971",Los_Angeles_California,4.5,150,Free Wifi ,#227 Best Value of 941 places to stay in Los Angeles
Beverly Hills Marriott,"77,471",Los_Angeles_California,4,633,Free Wifi ,#228 Best Value of 941 places to stay in Los Angeles
Hollywood City Inn,"22,253",Los_Angeles_California,3.5,778,Free Wifi ,#229 Best Value of 941 places to stay in Los Angeles
Hotel Aventura,"28,209",Los_Angeles_California,4,263,Free Wifi ,#230 Best Value of 941 places to stay in Los Angeles
Su Casa at Venice Beach,"49,853",Los_Angeles_California,4,223,Free Wifi ,#231 Best Value of 941 places to stay in Los Angeles
Hilton Checkers Los Angeles,"59,514",Los_Angeles_California,4,"1,664",Restaurant ,#232 Best Value of 941 places to stay in Los Angeles
The Hotel Hollywood,"16,043",Los_Angeles_California,4,647,Free Wifi ,#233 Best Value of 941 places to stay in Los Angeles
"Sunset West Hotel, SureStay Collection By Best Western","26,239",Los_Angeles_California,3.5,790,Free Wifi ,#234 Best Value of 941 places to stay in Los Angeles
Colony Inn North Hollywood,"22,253",Los_Angeles_California,4,236,Free Wifi ,#235 Best Value of 941 places to stay in Los Angeles
Hollywood Historic Hotel,"23,314",Los_Angeles_California,3.5,859,Free Wifi ,#236 Best Value of 941 places to stay in Los Angeles
Banana Bungalow Hollywood Hotel & Hostel,"13,455",Los_Angeles_California,3.5,497,Free Wifi ,#237 Best Value of 941 places to stay in Los Angeles
Park Plaza Lodge Hotel,"32,991",Los_Angeles_California,3.5,380,Free Wifi ,#238 Best Value of 941 places to stay in Los Angeles
Comfort Inn & Suites Near Universal - N. Hollywood - Burbank,"25,793",Los_Angeles_California,4,209,Free Wifi ,#239 Best Value of 941 places to stay in Los Angeles
"Holiday Inn Express & Suites Woodland Hills, an IHG hotel","21,848",Los_Angeles_California,4,233,Free Wifi ,#240 Best Value of 941 places to stay in Los Angeles
The Garland,"46,421",Los_Angeles_California,4.5,"3,919",Free Wifi ,Not available
The Godfrey Hotel Hollywood,"40,865",Los_Angeles_California,4.5,15,Free Wifi ,#241 Best Value of 941 places to stay in Los Angeles
Mikado Hotel,"27,428",Los_Angeles_California,3.5,289,Free Wifi ,#242 Best Value of 941 places to stay in Los Angeles
Travelodge by Wyndham Hollywood-Vermont/Sunset,"24,150",Los_Angeles_California,3.5,"1,373",Free Wifi ,#243 Best Value of 941 places to stay in Los Angeles
Four Points by Sheraton Los Angeles International Airport,"22,253",Los_Angeles_California,3.5,"3,783",Free Wifi ,#244 Best Value of 941 places to stay in Los Angeles
Motel 6 Los Angeles - Hollywood,"17,076",Los_Angeles_California,3.5,850,Free Wifi ,#245 Best Value of 941 places to stay in Los Angeles
The Dixie Hollywood,"31,982",Los_Angeles_California,3.5,896,Free Wifi ,Not available
"Holiday Inn Express Van Nuys, an IHG hotel","27,790",Los_Angeles_California,3.5,222,Free Wifi ,#246 Best Value of 941 places to stay in Los Angeles
Travelodge by Wyndham Harbor City,"15,405",Los_Angeles_California,4.5,7,Free Wifi ,#247 Best Value of 941 places to stay in Los Angeles
Encore Motel,"21,735",Los_Angeles_California,3.5,73,Free Wifi ,#248 Best Value of 941 places to stay in Los Angeles
Hotel Hwood,"25,874",Los_Angeles_California,3.5,543,Free Wifi ,#249 Best Value of 941 places to stay in Los Angeles
Little Tokyo Hotel,"16,146",Los_Angeles_California,4,17,Free Wifi ,#250 Best Value of 941 places to stay in Los Angeles
Canoga Hotel,"30,188",Los_Angeles_California,3.5,76,Free Wifi ,#251 Best Value of 941 places to stay in Los Angeles
Hyde Park Motel,"18,974",Los_Angeles_California,3.5,69,Free Wifi ,#252 Best Value of 941 places to stay in Los Angeles
Hometel Suites,"20,183",Los_Angeles_California,4,26,Free Wifi ,#253 Best Value of 941 places to stay in Los Angeles
"Avenue Hotel, Ascend Hotel Collection","25,515",Los_Angeles_California,4,24,Free Wifi ,#254 Best Value of 941 places to stay in Los Angeles
Hollywood Stars Inn,"17,078",Los_Angeles_California,3,194,Free Wifi ,#255 Best Value of 941 places to stay in Los Angeles
The Lexmar - Dodger Stadium / Hollywood,"25,703",Los_Angeles_California,3.5,206,Free Wifi ,#256 Best Value of 941 places to stay in Los Angeles
Nite Inn at Universal City,"29,153",Los_Angeles_California,3,220,Free Wifi ,#257 Best Value of 941 places to stay in Los Angeles
American Hotel,"14,490",Los_Angeles_California,3.5,44,Free Wifi ,#258 Best Value of 941 places to stay in Los Angeles
Americas Best Value Inn - Hollywood / Los Angeles,"17,076",Los_Angeles_California,3,254,Free Wifi ,#259 Best Value of 941 places to stay in Los Angeles
Lincoln Park Motel,"18,975",Los_Angeles_California,3.5,34,Free Wifi ,#260 Best Value of 941 places to stay in Los Angeles
Venice V Hotel,"49,853",Los_Angeles_California,5,4,Free Wifi ,#261 Best Value of 941 places to stay in Los Angeles
Super 8 by Wyndham North Hollywood,"24,150",Los_Angeles_California,3,264,Free Wifi ,#262 Best Value of 941 places to stay in Los Angeles
Boutique 444,"34,328",Los_Angeles_California,3.5,60,Free Wifi ,#263 Best Value of 941 places to stay in Los Angeles
All Star Inn,"17,250",Los_Angeles_California,3.5,47,Free Wifi ,#264 Best Value of 941 places to stay in Los Angeles
Hollywood La Brea Motel,"18,113",Los_Angeles_California,3,318,Free Wifi ,#265 Best Value of 941 places to stay in Los Angeles
New Seoul Hotel,"27,324",Los_Angeles_California,4,13,Free Wifi ,#266 Best Value of 941 places to stay in Los Angeles
Air Venice On the Beach,"22,478",Los_Angeles_California,3,247,Free Wifi ,#267 Best Value of 941 places to stay in Los Angeles
Legend Hotel Hollywood,"20,700",Los_Angeles_California,3.5,211,Free Wifi ,#268 Best Value of 941 places to stay in Los Angeles
The Steady,"14,663",Los_Angeles_California,5,2,Free Wifi ,#269 Best Value of 941 places to stay in Los Angeles
Rodeway Inn Convention Center,"146,626",Los_Angeles_California,3.5,221,Free Wifi ,#270 Best Value of 941 places to stay in Los Angeles
The Garland,"46,421",Los_Angeles_California,4.5,"3,919",Free Wifi ,Not available
Rotex Plaza Hotel,"16,388",Los_Angeles_California,3,75,Free Wifi ,#271 Best Value of 941 places to stay in Los Angeles
Motel 6 Canoga Park,"23,459",Los_Angeles_California,3,36,Free Wifi ,#272 Best Value of 941 places to stay in Los Angeles
JJ Grand Hotel,"24,287",Los_Angeles_California,3,61,Free Wifi ,#273 Best Value of 941 places to stay in Los Angeles
Dunes Inn - Wilshire,"21,848",Los_Angeles_California,3,221,Free Wifi ,#274 Best Value of 941 places to stay in Los Angeles
Vagabond Inn Sylmar,"17,249",Los_Angeles_California,3.5,4,Free Wifi ,#275 Best Value of 941 places to stay in Los Angeles
The Dixie Hollywood,"31,982",Los_Angeles_California,3.5,897,Free Wifi ,Not available
Holiday Lodge,"14,663",Los_Angeles_California,3,19,Free Wifi ,#276 Best Value of 941 places to stay in Los Angeles
Pacific Inn and Suites,"24,150",Los_Angeles_California,3,113,Free Wifi ,#277 Best Value of 941 places to stay in Los Angeles
Kawada Hotel,"21,132",Los_Angeles_California,3,531,Free Wifi ,#278 Best Value of 941 places to stay in Los Angeles
Bevonshire Lodge Motel,"18,786",Los_Angeles_California,3,105,Free Wifi ,#279 Best Value of 941 places to stay in Los Angeles
Travelodge by Wyndham Sylmar CA,"14,516",Los_Angeles_California,3,450,Free Wifi ,#280 Best Value of 941 places to stay in Los Angeles
